sale_id,drug_id,hospital_id,sale_date,units_sold,revenue
S027620,D0113,H009,2023-12-24,388,42470.48
S027621,D0035,H002,2024-03-07,14,5330.36
S027622,D0016,H035,2023-12-14,550,24981.0
S027623,D0003,H057,2025-07-31,668,167213.76
S027624,D0012,H089,2024-12-24,986,275725.04
S027625,D0036,H045,2025-02-15,962,400884.64
S027626,D0005,H039,2024-11-23,762,204871.32
S027627,D0034,H008,2023-02-08,190,14014.4
S027628,D0074,H057,2023-06-14,49,17279.85
S027629,D0057,H026,2025-11-27,367,73238.52
S027630,D0044,H042,2024-06-03,897,394877.34
S027631,D0034,H006,2024-08-27,515,37986.4
S027632,D0104,H069,2025-03-01,524,196845.84
S027633,D0101,H040,2024-12-11,988,370954.48
S027634,D0091,H031,2024-07-27,456,55545.36
S027635,D0069,H021,2025-07-31,151,38148.64
S027636,D0066,H013,2025-03-11,907,440938.05
S027637,D0036,H084,2024-09-12,351,146268.72
S027638,D0053,H089,2023-10-11,348,106460.16
S027639,D0006,H097,2025-06-24,228,90657.36
S027640,D0092,H060,2023-10-06,35,7930.3
S027641,D0015,H065,2024-09-28,251,66612.89
S027642,D0069,H060,2024-07-31,521,131625.44
S027643,D0059,H018,2024-08-09,306,65805.3
S027644,D0086,H074,2025-04-06,137,63620.06
S027645,D0073,H072,2024-01-24,422,136825.06
S027646,D0054,H062,2023-05-05,360,115563.6
S027647,D0051,H045,2024-06-06,456,30652.32
S027648,D0005,H015,2024-12-22,73,19626.78
S027649,D0036,H090,2023-10-06,387,161270.64
S027650,D0036,H027,2024-09-01,721,300455.12
S027651,D0057,H010,2024-10-24,620,123727.2
S027652,D0086,H020,2025-01-21,751,348749.38
S027653,D0067,H011,2024-07-15,648,103705.92
S027654,D0116,H011,2025-06-10,653,11114.06
S027655,D0087,H039,2023-01-29,276,17890.32
S027656,D0081,H095,2023-09-08,981,52807.23
S027657,D0090,H011,2023-03-04,550,127369.0
S027658,D0034,H058,2025-06-28,597,44034.72
S027659,D0120,H036,2024-03-19,200,60298.0
S027660,D0027,H033,2025-10-05,330,96294.0
S027661,D0094,H071,2023-05-06,897,268292.7
S027662,D0097,H073,2025-07-25,972,345633.48
S027663,D0057,H008,2024-03-15,151,30133.56
S027664,D0066,H012,2024-05-28,55,26738.25
S027665,D0072,H090,2024-02-12,356,8914.24
S027666,D0040,H084,2024-05-01,850,134512.5
S027667,D0022,H068,2024-07-06,382,142646.44
S027668,D0111,H027,2025-01-25,61,23728.39
S027669,D0106,H011,2025-04-20,779,356852.11
S027670,D0076,H084,2024-02-29,516,228505.44
S027671,D0051,H088,2025-05-07,550,36971.0
S027672,D0067,H055,2024-12-14,941,150597.64
S027673,D0093,H085,2023-07-17,754,195941.98
S027674,D0002,H062,2025-04-21,359,148701.39
S027675,D0061,H014,2025-04-20,19,7325.45
S027676,D0026,H078,2024-08-02,423,42422.67
S027677,D0057,H049,2024-07-12,68,13570.08
S027678,D0049,H016,2025-04-09,775,199275.75
S027679,D0051,H080,2025-06-07,943,63388.46
S027680,D0112,H094,2023-11-22,182,89007.1
S027681,D0073,H077,2024-09-01,390,126449.7
S027682,D0039,H029,2024-07-24,739,263372.21
S027683,D0011,H054,2024-11-08,578,219848.08
S027684,D0109,H091,2024-02-09,835,278764.75
S027685,D0012,H040,2025-02-21,682,190714.48
S027686,D0019,H065,2023-09-13,65,19217.9
S027687,D0054,H072,2024-03-21,503,161468.03
S027688,D0022,H046,2025-03-10,221,82525.82
S027689,D0030,H077,2025-09-11,143,67381.6
S027690,D0085,H022,2023-10-20,801,12687.84
S027691,D0007,H040,2025-07-12,187,54979.87
S027692,D0101,H041,2023-03-24,977,366824.42
S027693,D0101,H012,2024-06-02,486,182473.56
S027694,D0002,H097,2023-03-04,314,130061.94
S027695,D0013,H005,2025-09-02,641,205837.92
S027696,D0032,H035,2025-03-10,262,57354.42
S027697,D0043,H051,2023-10-03,426,4260.0
S027698,D0050,H073,2023-07-02,417,93687.39
S027699,D0012,H031,2024-11-27,345,96475.8
S027700,D0085,H075,2025-10-29,700,11088.0
S027701,D0082,H045,2025-04-04,693,288780.03
S027702,D0036,H068,2024-02-19,881,367130.32
S027703,D0003,H053,2025-09-15,99,24781.68
S027704,D0008,H012,2025-06-02,927,387995.85
S027705,D0079,H072,2023-01-31,897,58152.51
S027706,D0076,H099,2025-09-03,925,409627.0
S027707,D0011,H056,2023-02-26,441,167738.76
S027708,D0053,H026,2023-03-23,371,113496.32
S027709,D0048,H065,2024-01-05,342,15294.24
S027710,D0105,H039,2024-06-19,947,390874.25
S027711,D0001,H033,2025-05-26,628,232655.16
S027712,D0004,H027,2024-01-18,34,7229.08
S027713,D0085,H039,2023-07-11,181,2867.04
S027714,D0040,H073,2023-11-16,403,63774.75
S027715,D0025,H090,2025-09-07,15,150.0
S027716,D0022,H088,2024-12-18,740,276330.8
S027717,D0090,H098,2024-04-11,545,126211.1
S027718,D0041,H003,2024-04-27,369,74752.02
S027719,D0034,H076,2024-07-09,937,69113.12
S027720,D0057,H018,2024-08-06,163,32528.28
S027721,D0010,H041,2025-06-23,385,132759.55
S027722,D0106,H025,2024-11-07,866,396705.94
S027723,D0076,H056,2023-04-23,111,49155.24
S027724,D0105,H061,2024-03-18,583,240633.25
S027725,D0012,H054,2024-06-18,585,163589.4
S027726,D0064,H083,2025-11-17,518,222408.48
S027727,D0111,H082,2023-02-18,943,366817.57
S027728,D0092,H040,2025-05-07,833,188741.14
S027729,D0059,H004,2025-04-01,791,170104.55
S027730,D0020,H018,2025-08-26,669,121885.11
S027731,D0049,H098,2024-10-04,797,204932.61
S027732,D0024,H091,2025-01-28,329,118015.59
S027733,D0032,H051,2024-10-21,293,64140.63
S027734,D0110,H081,2025-04-25,618,196091.4
S027735,D0099,H047,2025-04-06,554,215871.64
S027736,D0078,H045,2025-05-03,734,273392.98
S027737,D0098,H028,2023-05-28,601,137598.95
S027738,D0091,H046,2025-04-18,174,21194.94
S027739,D0044,H072,2024-05-09,627,276017.94
S027740,D0046,H061,2024-05-06,490,77792.4
S027741,D0072,H020,2025-03-13,158,3956.32
S027742,D0011,H072,2025-03-09,190,72268.4
S027743,D0012,H018,2023-06-26,231,64596.84
S027744,D0086,H053,2025-01-17,68,31577.84
S027745,D0089,H049,2024-11-04,561,77563.86
S027746,D0100,H015,2025-11-18,529,253459.77
S027747,D0055,H034,2023-12-01,654,13165.02
S027748,D0044,H073,2025-11-06,76,33456.72
S027749,D0114,H061,2024-12-06,279,9488.79
S027750,D0010,H097,2025-08-18,195,67241.85
S027751,D0113,H078,2024-08-24,503,55058.38
S027752,D0057,H027,2025-05-08,751,149869.56
S027753,D0019,H065,2023-12-03,222,65636.52
S027754,D0081,H052,2023-03-26,978,52645.74
S027755,D0012,H089,2023-10-01,154,43064.56
S027756,D0040,H086,2025-12-19,716,113307.0
S027757,D0017,H033,2025-01-27,200,70478.0
S027758,D0006,H074,2025-10-10,936,372172.32
S027759,D0080,H054,2024-07-10,60,9616.2
S027760,D0006,H048,2023-04-22,391,155469.42
S027761,D0012,H085,2024-12-07,301,84171.64
S027762,D0007,H067,2024-08-25,232,68210.32
S027763,D0027,H012,2025-07-19,540,157572.0
S027764,D0044,H074,2025-03-19,880,387393.6
S027765,D0047,H038,2023-03-21,531,91374.48
S027766,D0064,H050,2024-04-14,358,153710.88
S027767,D0079,H021,2024-10-05,483,31312.89
S027768,D0010,H054,2024-12-26,780,268967.4
S027769,D0038,H029,2025-07-31,172,55332.4
S027770,D0027,H089,2024-09-20,155,45229.0
S027771,D0069,H078,2024-03-05,973,245818.72
S027772,D0070,H067,2023-12-16,982,271228.4
S027773,D0096,H096,2024-04-14,562,253714.9
S027774,D0112,H039,2025-12-05,242,118350.1
S027775,D0045,H030,2024-09-27,956,256093.28
S027776,D0076,H044,2025-07-13,72,31884.48
S027777,D0082,H008,2024-01-21,509,212105.39
S027778,D0071,H067,2024-09-01,280,18726.4
S027779,D0104,H099,2025-03-11,1000,375660.0
S027780,D0077,H053,2025-02-21,437,186336.8
S027781,D0105,H038,2025-04-11,406,167576.5
S027782,D0091,H084,2023-04-04,514,62610.34
S027783,D0056,H013,2023-02-28,690,13392.9
S027784,D0049,H045,2024-09-28,38,9770.94
S027785,D0059,H046,2023-12-25,897,192899.85
S027786,D0055,H007,2024-09-04,906,18237.78
S027787,D0045,H092,2025-01-07,582,155906.16
S027788,D0004,H010,2023-05-19,916,194759.92
S027789,D0076,H082,2024-10-11,385,170493.4
S027790,D0041,H057,2024-06-08,269,54494.02
S027791,D0040,H027,2025-01-27,990,156667.5
S027792,D0016,H069,2025-09-30,288,13080.96
S027793,D0088,H043,2025-01-27,19,1200.23
S027794,D0095,H084,2024-06-11,352,24492.16
S027795,D0010,H056,2024-12-14,364,125518.12
S027796,D0049,H064,2023-03-10,584,150163.92
S027797,D0038,H078,2025-05-23,15,4825.5
S027798,D0080,H067,2025-05-11,617,98886.59
S027799,D0095,H048,2024-05-01,264,18369.12
S027800,D0113,H010,2024-02-09,370,40500.2
S027801,D0040,H060,2023-06-16,968,153186.0
S027802,D0008,H064,2025-10-14,123,51481.65
S027803,D0054,H022,2025-11-17,254,81536.54
S027804,D0096,H080,2023-09-23,845,381475.25
S027805,D0078,H068,2023-10-31,96,35757.12
S027806,D0081,H004,2025-04-28,430,23146.9
S027807,D0039,H028,2023-12-11,991,353182.49
S027808,D0096,H025,2025-07-22,896,404499.2
S027809,D0063,H009,2024-08-15,889,241692.43
S027810,D0023,H080,2025-06-23,267,38197.02
S027811,D0056,H077,2023-06-15,23,446.43
S027812,D0024,H008,2025-05-17,247,88601.37
S027813,D0092,H039,2024-06-03,985,223181.3
S027814,D0043,H016,2024-09-16,58,580.0
S027815,D0083,H070,2025-06-15,74,2102.34
S027816,D0007,H024,2025-08-11,227,66740.27
S027817,D0107,H053,2023-07-02,137,57052.28
S027818,D0024,H068,2024-09-22,136,48784.56
S027819,D0046,H055,2023-11-08,231,36673.56
S027820,D0107,H011,2023-05-24,682,284012.08
S027821,D0114,H087,2025-01-01,673,22888.73
S027822,D0097,H074,2025-08-07,387,137613.33
S027823,D0104,H027,2025-08-04,168,63110.88
S027824,D0010,H033,2024-04-14,22,7586.26
S027825,D0117,H079,2023-11-24,207,17414.91
S027826,D0100,H029,2024-06-09,800,383304.0
S027827,D0114,H040,2024-03-28,462,15712.62
S027828,D0054,H027,2023-10-02,680,218286.8
S027829,D0110,H100,2024-07-22,570,180861.0
S027830,D0048,H012,2024-08-26,460,20571.2
S027831,D0069,H095,2025-01-07,480,121267.2
S027832,D0054,H008,2023-03-15,280,89882.8
S027833,D0030,H005,2025-12-11,489,230416.8
S027834,D0078,H006,2024-07-04,463,172453.61
S027835,D0076,H055,2025-07-24,804,356043.36
S027836,D0050,H017,2025-02-22,183,41114.61
S027837,D0052,H025,2023-07-08,696,10801.92
S027838,D0032,H031,2023-08-01,952,208402.32
S027839,D0080,H042,2024-08-10,481,77089.87
S027840,D0090,H082,2024-03-07,555,128526.9
S027841,D0077,H064,2025-10-20,715,304876.0
S027842,D0083,H015,2025-11-13,257,7301.37
S027843,D0012,H029,2024-05-17,838,234338.32
S027844,D0086,H026,2024-09-12,885,410976.3
S027845,D0011,H100,2024-03-24,93,35373.48
S027846,D0001,H093,2024-01-14,538,199312.86
S027847,D0072,H051,2025-08-21,958,23988.32
S027848,D0091,H060,2023-09-30,920,112065.2
S027849,D0015,H096,2024-01-10,203,53874.17
S027850,D0099,H056,2025-06-02,214,83387.24
S027851,D0068,H080,2023-12-23,999,86863.05
S027852,D0101,H032,2023-08-11,172,64579.12
S027853,D0090,H086,2023-08-28,630,145895.4
S027854,D0104,H036,2023-10-27,382,143502.12
S027855,D0060,H011,2025-02-05,225,112407.75
S027856,D0003,H060,2023-01-29,322,80603.04
S027857,D0005,H012,2023-09-12,774,208097.64
S027858,D0097,H016,2025-06-16,335,119122.65
S027859,D0117,H058,2025-05-03,916,77063.08
S027860,D0047,H048,2024-06-04,778,133878.24
S027861,D0071,H045,2024-01-06,289,19328.32
S027862,D0059,H074,2023-08-02,598,128599.9
S027863,D0092,H055,2025-09-09,665,150675.7
S027864,D0001,H082,2025-07-31,912,337868.64
S027865,D0011,H002,2025-05-01,392,149101.12
S027866,D0021,H044,2025-09-06,815,274377.9
S027867,D0033,H027,2024-05-10,175,8172.5
S027868,D0021,H019,2025-07-04,797,268318.02
S027869,D0107,H096,2025-01-13,933,388538.52
S027870,D0007,H004,2025-01-01,249,73208.49
S027871,D0002,H029,2024-11-19,147,60888.87
S027872,D0052,H094,2023-09-19,426,6611.52
S027873,D0068,H072,2024-09-29,849,73820.55
S027874,D0031,H061,2025-07-16,366,135072.3
S027875,D0029,H004,2024-09-25,405,117008.55
S027876,D0052,H008,2023-08-17,237,3678.24
S027877,D0101,H062,2025-03-02,790,296613.4
S027878,D0088,H034,2025-12-21,402,25394.34
S027879,D0068,H073,2024-07-11,151,13129.45
S027880,D0052,H027,2024-05-31,128,1986.56
S027881,D0035,H017,2025-05-18,623,237201.02
S027882,D0044,H019,2024-08-07,219,96408.18
S027883,D0007,H006,2024-10-07,693,203748.93
S027884,D0071,H089,2024-10-02,299,19997.12
S027885,D0056,H020,2024-04-13,949,18420.09
S027886,D0058,H003,2025-06-19,387,183333.51
S027887,D0117,H098,2023-10-13,963,81017.19
S027888,D0024,H085,2023-08-25,74,26544.54
S027889,D0085,H085,2025-06-13,201,3183.84
S027890,D0112,H098,2023-03-25,600,293430.0
S027891,D0013,H049,2023-12-21,287,92161.44
S027892,D0082,H029,2025-09-25,157,65423.47
S027893,D0098,H043,2023-05-17,345,78987.75
S027894,D0098,H025,2023-10-19,350,80132.5
S027895,D0055,H085,2024-10-03,719,14473.47
S027896,D0034,H098,2024-05-18,326,24045.76
S027897,D0096,H039,2024-08-25,728,328655.6
S027898,D0114,H100,2025-07-27,851,28942.51
S027899,D0101,H045,2023-08-22,47,17646.62
S027900,D0072,H029,2024-03-23,965,24163.6
S027901,D0080,H083,2023-08-13,913,146326.51
S027902,D0112,H062,2024-06-08,462,225941.1
S027903,D0054,H019,2025-02-28,681,218607.81
S027904,D0118,H091,2023-07-12,799,389192.9
S027905,D0007,H088,2023-03-04,745,219037.45
S027906,D0076,H082,2023-12-10,715,316630.6
S027907,D0110,H079,2025-10-18,621,197043.3
S027908,D0118,H005,2025-01-14,526,256214.6
S027909,D0068,H088,2023-12-08,369,32084.55
S027910,D0001,H040,2025-02-08,899,333052.53
S027911,D0119,H068,2025-07-08,110,52604.2
S027912,D0076,H086,2024-11-13,515,228062.6
S027913,D0068,H042,2023-12-08,87,7564.65
S027914,D0013,H041,2024-06-11,856,274878.72
S027915,D0085,H068,2025-03-20,52,823.68
S027916,D0091,H006,2024-01-27,477,58103.37
S027917,D0092,H014,2024-12-22,33,7477.14
S027918,D0083,H002,2025-08-24,893,25370.13
S027919,D0047,H083,2025-10-07,57,9808.56
S027920,D0057,H072,2025-05-10,559,111554.04
S027921,D0027,H039,2024-01-10,595,173621.0
S027922,D0017,H009,2025-09-08,817,287902.63
S027923,D0074,H071,2025-07-18,243,85693.95
S027924,D0095,H084,2024-01-24,930,64709.4
S027925,D0059,H010,2025-09-20,717,154190.85
S027926,D0016,H008,2023-03-04,217,9856.14
S027927,D0054,H051,2023-03-29,224,71906.24
S027928,D0045,H033,2025-02-26,161,43128.68
S027929,D0105,H090,2024-02-19,527,217519.25
S027930,D0040,H019,2024-08-14,609,96374.25
S027931,D0016,H009,2025-05-27,683,31021.86
S027932,D0084,H007,2023-08-21,787,198505.01
S027933,D0078,H034,2025-10-31,309,115093.23
S027934,D0019,H081,2024-12-17,57,16852.62
S027935,D0004,H093,2025-07-20,887,188593.94
S027936,D0078,H023,2023-11-21,93,34639.71
S027937,D0105,H018,2024-06-23,27,11144.25
S027938,D0062,H035,2025-05-06,763,196564.06
S027939,D0029,H079,2024-01-08,312,90139.92
S027940,D0056,H039,2025-10-05,627,12170.07
S027941,D0009,H004,2023-05-08,700,197750.0
S027942,D0083,H062,2025-03-05,356,10113.96
S027943,D0058,H003,2023-01-02,397,188070.81
S027944,D0074,H055,2024-01-06,532,187609.8
S027945,D0111,H049,2023-10-19,772,300300.28
S027946,D0010,H001,2023-07-28,402,138621.66
S027947,D0117,H098,2023-01-09,992,83456.96
S027948,D0015,H009,2025-04-27,809,214700.51
S027949,D0039,H033,2025-04-08,322,114757.58
S027950,D0074,H061,2023-12-26,623,219700.95
S027951,D0030,H049,2024-02-14,453,213453.6
S027952,D0014,H020,2025-03-03,115,18270.05
S027953,D0035,H076,2025-06-12,901,343046.74
S027954,D0048,H005,2025-01-07,166,7423.52
S027955,D0066,H025,2023-01-15,359,174527.85
S027956,D0001,H015,2023-07-06,576,213390.72
S027957,D0058,H070,2023-03-24,41,19422.93
S027958,D0098,H095,2023-06-28,253,57924.35
S027959,D0018,H030,2023-11-07,648,226579.68
S027960,D0094,H036,2024-11-17,270,80757.0
S027961,D0039,H097,2023-01-13,388,138279.32
S027962,D0039,H017,2025-04-10,985,351044.15
S027963,D0111,H030,2024-11-21,752,292520.48
S027964,D0115,H001,2024-10-13,813,63552.21
S027965,D0061,H042,2023-11-18,964,371670.2
S027966,D0075,H007,2025-04-22,25,10682.0
S027967,D0077,H032,2023-02-28,368,156915.2
S027968,D0090,H057,2024-04-06,836,193600.88
S027969,D0055,H052,2024-04-03,223,4488.99
S027970,D0047,H065,2023-02-20,384,66078.72
S027971,D0119,H049,2024-12-02,451,215677.22
S027972,D0040,H050,2025-12-21,367,58077.75
S027973,D0066,H035,2025-12-14,753,366070.95
S027974,D0118,H036,2024-09-15,623,303463.3
S027975,D0096,H083,2023-01-12,83,37470.35
S027976,D0047,H054,2023-05-17,814,140073.12
S027977,D0117,H068,2025-11-18,375,31548.75
S027978,D0014,H001,2023-10-06,593,94209.91
S027979,D0065,H025,2023-08-24,915,97163.85
S027980,D0047,H012,2025-11-20,774,133189.92
S027981,D0031,H066,2024-12-25,868,320335.4
S027982,D0102,H023,2024-01-25,675,241467.75
S027983,D0037,H011,2024-06-11,741,19058.52
S027984,D0049,H061,2025-05-12,126,32398.38
S027985,D0011,H020,2024-02-24,459,174585.24
S027986,D0015,H070,2023-04-24,570,151272.3
S027987,D0063,H077,2024-04-10,366,99504.42
S027988,D0031,H023,2023-06-19,582,214787.1
S027989,D0118,H045,2025-12-30,17,8280.7
S027990,D0106,H069,2023-06-13,581,266150.29
S027991,D0093,H072,2025-06-01,615,159820.05
S027992,D0115,H091,2023-02-07,102,7973.34
S027993,D0049,H029,2025-08-20,677,174077.01
S027994,D0084,H024,2025-06-23,394,99378.62
S027995,D0036,H059,2025-11-04,625,260450.0
S027996,D0001,H075,2023-12-11,509,188569.23
S027997,D0015,H099,2023-07-02,602,159764.78
S027998,D0005,H063,2025-09-25,25,6721.5
S027999,D0012,H067,2023-09-05,458,128075.12
S028000,D0076,H094,2023-11-23,841,372428.44
S028001,D0038,H068,2024-04-02,31,9972.7
S028002,D0079,H036,2025-12-18,599,38833.17
S028003,D0095,H084,2023-12-11,889,61856.62
S028004,D0009,H040,2025-10-11,821,231932.5
S028005,D0057,H062,2025-04-19,245,48892.2
S028006,D0061,H001,2025-03-07,768,296102.4
S028007,D0112,H084,2025-06-28,49,23963.45
S028008,D0046,H008,2024-04-05,519,82396.44
S028009,D0020,H053,2024-05-29,808,147209.52
S028010,D0112,H090,2024-02-02,444,217138.2
S028011,D0012,H068,2025-06-05,191,53411.24
S028012,D0059,H048,2023-12-21,701,150750.05
S028013,D0111,H026,2025-05-29,18,7001.82
S028014,D0009,H028,2025-10-01,999,282217.5
S028015,D0059,H003,2024-12-29,738,158706.9
S028016,D0006,H039,2023-08-02,673,267598.26
S028017,D0057,H069,2023-12-20,335,66852.6
S028018,D0081,H063,2024-07-15,382,20563.06
S028019,D0103,H047,2024-09-03,371,36061.2
S028020,D0042,H085,2025-09-10,55,16507.7
S028021,D0069,H076,2025-03-08,976,246576.64
S028022,D0068,H094,2024-08-05,746,64864.7
S028023,D0099,H004,2024-05-08,408,158981.28
S028024,D0107,H083,2023-08-30,889,370215.16
S028025,D0001,H087,2025-09-12,12,4445.64
S028026,D0119,H044,2025-01-07,84,40170.48
S028027,D0061,H071,2025-11-23,388,149593.4
S028028,D0009,H093,2025-02-20,345,97462.5
S028029,D0040,H047,2023-01-17,244,38613.0
S028030,D0080,H059,2024-08-06,212,33977.24
S028031,D0025,H011,2024-03-11,146,1460.0
S028032,D0023,H001,2025-12-21,735,105149.1
S028033,D0055,H100,2025-10-16,432,8696.16
S028034,D0114,H002,2023-05-26,500,17005.0
S028035,D0040,H044,2024-07-01,11,1740.75
S028036,D0081,H058,2023-05-05,380,20455.4
S028037,D0112,H078,2025-03-16,349,170678.45
S028038,D0078,H088,2024-02-04,893,332615.71
S028039,D0076,H080,2023-09-28,891,394570.44
S028040,D0102,H067,2024-02-20,305,109107.65
S028041,D0022,H037,2023-11-11,962,359230.04
S028042,D0065,H034,2025-07-30,106,11256.14
S028043,D0036,H091,2025-12-25,133,55423.76
S028044,D0047,H091,2023-06-08,314,54033.12
S028045,D0012,H011,2024-04-04,359,100390.76
S028046,D0116,H018,2025-06-10,225,3829.5
S028047,D0047,H066,2023-03-14,10,1720.8
S028048,D0021,H017,2024-02-24,495,166646.7
S028049,D0052,H058,2024-12-26,361,5602.72
S028050,D0073,H011,2024-10-09,436,141364.28
S028051,D0105,H014,2023-05-17,722,298005.5
S028052,D0017,H026,2024-02-22,661,232929.79
S028053,D0047,H028,2023-07-01,230,39578.4
S028054,D0073,H075,2023-10-13,146,47337.58
S028055,D0070,H044,2023-06-19,366,101089.2
S028056,D0069,H001,2024-05-03,167,42190.88
S028057,D0036,H032,2024-04-10,332,138351.04
S028058,D0108,H024,2024-04-13,318,85421.16
S028059,D0066,H067,2023-12-11,604,293634.6
S028060,D0093,H033,2025-10-13,81,21049.47
S028061,D0104,H008,2023-08-27,355,133359.3
S028062,D0016,H070,2023-02-09,800,36336.0
S028063,D0039,H029,2025-07-08,274,97650.86
S028064,D0017,H097,2023-08-22,258,90916.62
S028065,D0088,H012,2025-12-07,809,51104.53
S028066,D0114,H007,2025-07-26,847,28806.47
S028067,D0105,H015,2024-05-13,897,370236.75
S028068,D0068,H032,2024-10-30,981,85297.95
S028069,D0109,H099,2025-02-21,45,15023.25
S028070,D0036,H095,2025-04-19,374,155853.28
S028071,D0094,H053,2023-01-10,617,184544.7
S028072,D0073,H043,2023-09-03,84,27235.32
S028073,D0073,H050,2025-11-22,212,68736.76
S028074,D0090,H057,2025-12-21,57,13200.06
S028075,D0064,H056,2025-11-04,557,239153.52
S028076,D0031,H041,2025-04-09,248,91524.4
S028077,D0059,H002,2025-05-29,333,71611.65
S028078,D0059,H060,2024-07-03,486,104514.3
S028079,D0062,H091,2024-02-03,449,115671.38
S028080,D0076,H035,2023-06-29,609,269689.56
S028081,D0113,H019,2025-03-15,904,98951.84
S028082,D0092,H038,2023-02-20,341,77263.78
S028083,D0076,H061,2025-10-26,283,125323.72
S028084,D0008,H008,2023-02-23,599,250711.45
S028085,D0041,H022,2025-12-16,937,189817.46
S028086,D0080,H079,2023-03-29,559,89590.93
S028087,D0085,H021,2025-12-19,603,9551.52
S028088,D0102,H053,2023-04-24,710,253988.3
S028089,D0076,H013,2023-08-24,86,38084.24
S028090,D0044,H076,2023-12-02,801,352616.22
S028091,D0040,H025,2024-04-14,193,30542.25
S028092,D0071,H085,2024-02-27,850,56848.0
S028093,D0034,H004,2023-12-04,871,64244.96
S028094,D0054,H080,2025-02-04,937,300786.37
S028095,D0109,H097,2024-07-15,62,20698.7
S028096,D0101,H084,2023-04-23,263,98745.98
S028097,D0047,H055,2023-02-12,323,55581.84
S028098,D0086,H067,2025-06-15,48,22290.24
S028099,D0055,H081,2025-07-11,275,5535.75
S028100,D0009,H037,2025-05-03,51,14407.5
S028101,D0042,H080,2024-03-04,361,108350.54
S028102,D0008,H010,2024-06-05,590,246944.5
S028103,D0022,H007,2023-02-02,583,217703.86
S028104,D0045,H072,2024-03-21,230,61612.4
S028105,D0102,H012,2025-04-08,670,239679.1
S028106,D0013,H005,2024-12-06,237,76105.44
S028107,D0044,H056,2024-02-21,566,249164.52
S028108,D0107,H005,2025-04-05,658,274017.52
S028109,D0016,H049,2023-02-24,361,16396.62
